doi,type,year,source,title,IC2-RQ1,IC2-RQ2,IC2-RQ3,IC3,EC3,EC6,Decisions,Comments,,
10.1109/TFUZZ.2002.806323,article,2003.0,IEEE Transactions on Fuzzy Systems,Balancing meals using fuzzy arithmetic and heuristic search algorithms,False,False,False,False,False,False,N,,,
10.1109/ICHR.2010.5686299,inproceedings,2010.0,2010 10th IEEE-RAS International Conference on Humanoid Robots,Inclination estimation and balance of robot using Vestibular Dynamic Inclinometer,False,False,False,False,False,False,N,,,
10.1016/j.oceaneng.2020.107781,article,2020.0,Ocean Engineering,Estimation of sea state parameters by the wave buoy analogy with comparisons to third generation spectral wave models,False,False,False,False,False,False,N,,,
10.18653/v1/W19-4724,inproceedings,2019.0,Proceedings of the 1st International Workshop on Computational Approaches to Historical Language Change,One-to-{X} Analogical Reasoning on Word Embeddings: a Case for Diachronic Armed Conflict Prediction from News Texts,False,False,False,False,False,False,N,,,
10.1016/j.cirpj.2020.09.014,article,2020.0,CIRP Journal of Manufacturing Science and Technology,Grinding burn limits: Generation of surface layer modification charts for discontinuous profile grinding with analogy trials,False,False,False,False,False,False,N,,,
10.1145/1459359.1459414,inproceedings,2008.0,Proceedings of the 16th ACM International Conference on Multimedia,Snap and share your photobooks,False,False,False,False,False,False,N,,,
10.1016/j.mejo.2016.06.010,article,2016.0,Microelectronics Journal,Memristor based circuit design using charge and attached capacitor,False,False,False,False,False,False,N,,,
10.1016/S0143-974X(01)00024-4,article,2001.0,Journal of Constructional Steel Research,Elastic buckling characteristics of two-way grid shells of single layer and its application in design to evaluate the non-linear behavior and ultimate strength,False,False,False,False,False,False,N,,,
10.1016/j.procir.2017.11.055,article,2018.0,Procedia CIRP,Towards a Biologically-inspired Urban-industrial Ecosystem,False,False,False,False,False,False,N,,,
10.1109/TBME.2024.3367536,article,2024.0,IEEE Transactions on Biomedical Engineering,A Magnetic Field-Based Wearable Respiration Sensor for Real-Time Monitoring During Pulmonary Rehabilitation,False,False,False,False,False,False,N,,,
10.1145/2018358.2018391,inproceedings,2011.0,Proceedings of the 13th International Conference on Artificial Intelligence and Law,Can temporal representation and reasoning make a difference in automated legal reasoning? lessons from an AI-based ethical reasoner,False,False,False,False,False,False,N,,,
10.1016/j.ijsolstr.2024.113005,article,2024.0,International Journal of Solids and Structures,The stick-slip bending behavior of the multilevel helical structures: A 3D thin rod model with frictional contact,False,False,False,False,False,False,N,,,
10.1109/GMAI.2006.26,inproceedings,2006.0,Geometric Modeling and Imaging--New Trends (GMAI'06),Graphics and the Understanding of Perceptual Mechanisms: Analogies and Similarities,False,False,False,False,False,False,N,,,
10.32604/fdmp.2022.017594,article,2022.0,Fluid Dynamics and Materials Processing,Optimal Scheduling of Electrical Energy Systems Using a Fluid Dynamic Analogy,False,False,False,False,False,False,N,,,
10.1145/3564246.3585184,inproceedings,2023.0,Proceedings of the 55th Annual ACM Symposium on Theory of Computing,Algorithms Approaching the Threshold for Semi-random Planted Clique,False,False,False,False,False,False,N,,,
10.1016/j.firesaf.2014.02.002,article,2014.0,Fire Safety Journal,Analyzing fire-induced dispersion and detector response in complex enclosures using salt-water modeling,False,False,False,False,False,False,N,,,
10.3182/20060719-3-PT-4902.00020,article,2006.0,IFAC Proceedings Volumes,"MULTI-INDEX MITTAG-LEFFLER FUNCTIONS, GENERALIZED FRACTIONAL CALCULUS AND LAPLACE TYPE TRANSFORM",False,False,False,False,False,False,N,,,
10.1016/j.mejo.2012.05.003,article,2012.0,Microelectronics Journal,Analytical synthesis of general high-order voltage/current transfer functions using CCIIs,False,False,False,False,False,False,N,,,
10.1145/97426.97997,inproceedings,1990.0,Proceedings of the 8th Annual International Conference on Systems Documentation,Artificial neural networks as cognitive tools for professional writing,False,False,False,False,False,False,N,,,
10.1109/COGINF.2009.5250736,inproceedings,2009.0,2009 8th IEEE International Conference on Cognitive Informatics,Fuzzy inferences methodologies for cognitive informatics and computational intelligence,False,False,False,False,False,False,N,,,
10.1109/MMCS.1999.778221,inproceedings,1999.0,Proceedings IEEE International Conference on Multimedia Computing and Systems,Learning visual keywords for content-based retrieval,False,False,False,False,False,False,N,,,
10.1109/TLA.2013.6502786,article,2013.0,IEEE Latin America Transactions,Design and evaluation of pressure and electrocardiographic modules embedded in a Cardiac Hemodynamic Monitor,False,False,False,False,False,False,N,,,
10.1016/j.destud.2008.01.003,article,2008.0,Design Studies,The role of timing and analogical similarity in the stimulation of idea generation in design,False,False,False,False,False,False,N,,,
10.1109/JPROC.2002.1015001,article,2002.0,Proceedings of the IEEE,Statistical modeling of discrete-time chaotic processes-basic finite-dimensional tools and applications,False,False,False,False,False,False,N,,,
10.1016/j.ijleo.2014.01.188,article,2014.0,Optik,Design of high duty ratio nonlinear photonic crystal fiber with near-zero flattened dispersion after 1.205μm,False,False,False,False,False,False,N,,,
10.1016/j.microrel.2025.115693,article,2025.0,Microelectronics Reliability,Evaluation of the impact of body bias on the threshold voltage drift of planar SiO2 transistors,False,False,False,False,False,False,N,,,
10.1145/1985793.1985868,inproceedings,2011.0,2011 33rd International Conference on Software Engineering (ICSE),Software systems as cities: a controlled experiment,False,False,False,False,False,False,N,,,
10.1016/S0022-460X(88)80058-0,article,1988.0,Journal of Sound and Vibration,"On uniqueness, transfer and combination of acoustic sources in one-dimensional systems",False,False,False,False,False,False,N,,,
10.1016/0020-7462(90)90048-E,article,1990.0,International Journal of Non-Linear Mechanics,Prediction of bifurcations in a parametrically excited duffing oscillator,False,False,False,False,False,False,N,,,
10.1145/3587716.3587753,inproceedings,2023.0,Proceedings of the 2023 15th International Conference on Machine Learning and Computing,Hypernym Information and Sentiment Bias Probing in Distributed Data Representation,False,False,False,False,False,False,N,,,
10.18653/v1/2024.findings-emnlp.901,inproceedings,2024.0,Findings of the Association for Computational Linguistics: EMNLP 2024,Beyond Perplexity: Multi-dimensional Safety Evaluation of {LLM} Compression,False,False,False,False,False,False,N,,,
10.1016/j.vlsi.2016.09.009,article,2017.0,Integration,A new hybrid algorithm for analog ICs optimization based on the shrinking circles technique,False,False,False,False,False,False,N,,,
10.1016/j.bios.2025.117290,article,2025.0,Biosensors and Bioelectronics,A caged luciferin analogue generating near-infrared bioluminescence for activity-sensing of labile iron,False,False,False,False,False,False,N,,,
10.1016/j.sysconle.2016.10.001,article,2016.0,Systems & Control Letters,Robust controllability assessment via semi-definite programming,False,False,False,False,False,False,N,,,
10.1109/ICEPE.2018.8559748,inproceedings,2018.0,2018 International Conference and Exposition on Electrical And Power Engineering (EPE),Simulating Thermal Phenomena Occurring in Fast Electric Fuses Used for Power Electronic Protection,False,False,False,False,False,False,N,,,
10.1145/2408736.2408744,article,2012.0,SIGKDD Explor. Newsl.,Cross domain similarity mining: research issues and potential applications including supporting research by analogy,False,False,True,False,False,False,Y,,,
10.1016/B978-008043865-8/50042-8,incollection,2000.0,World Renewable Energy Congress VI,Chapter 42 - Daylight and Solar Energy Characterisation of Glazing Units for Buildings: Implementation of ISO and CEN Standards,False,False,False,False,False,False,N,,,
10.1016/j.measurement.2011.07.011,article,2011.0,Measurement,Systematic errors and measurement uncertainty: An experimental approach,False,False,False,False,False,False,N,,,
10.18653/v1/2022.aacl-main.52,inproceedings,2022.0,Proceedings of the 2nd Conference of the Asia-Pacific Chapter of the Association for Computational Linguistics and the 12th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),{A}nalogy-Guided Evolutionary Pretraining of Binary Word Embeddings,True,True,False,False,False,False,N,,,
10.1016/j.measurement.2013.04.020,article,2013.0,Measurement,Analog design-for-testability technique for first-order sigma delta ADC,False,False,False,False,False,False,N,,,
10.1016/j.procir.2014.02.014,article,2014.0,Procedia CIRP,Preparing Individuals for the Demands of PSS Work Environments through a Game-based Community Approach – Design and Evaluation of a Learning Scenario,False,False,False,False,False,False,N,,,
10.1093/mnras/staa548,article,2020.0,Monthly Notices of the Royal Astronomical Society,A comparison of exoplanet spectroscopic retrieval tools,False,False,False,False,False,False,N,,,
10.1016/0021-8928(94)90039-6,article,1994.0,Journal of Applied Mathematics and Mechanics,The impression of a strip-like punch into a half-space which deforms exponentially,False,False,False,False,False,False,N,,,
10.1016/j.mejo.2022.105386,article,2022.0,Microelectronics Journal,Power-aware feature selection for optimized Analog-to-Feature converter,False,False,False,False,False,False,N,,,
10.1016/S0026-2692(01)00082-9,article,2001.0,Microelectronics Journal,Switched-Current bandpass Sigma–Delta modulators for AM digital radio receivers,False,False,False,False,False,False,N,,,
10.1109/MAPCON56011.2022.10047392,inproceedings,2022.0,"2022 IEEE Microwaves, Antennas, and Propagation Conference (MAPCON)",Microwave Synthetic Aperture Radar based Imaging Technique for Crevasse Identification in Glacier Terrain,False,False,False,False,False,False,N,,,
10.1016/S0957-4158(03)00014-X,article,2004.0,Mechatronics,Autoresonant control of ultrasonically assisted cutting,False,False,False,False,False,False,N,,,
10.1145/2566486.2567991,inproceedings,2014.0,Proceedings of the 23rd International Conference on World Wide Web,Personalized collaborative clustering,False,False,False,False,False,False,N,,,
10.1021/acschembio.9b00227,article,2019.0,ACS Chemical Biology,"Antibiotic Discovery with Synthetic Fermentation: Library Assembly, Phenotypic Screening, and Mechanism of Action of β‑Peptides Targeting Penicillin-Binding Proteins",False,False,False,False,False,False,N,,,
10.1145/2071423.2071425,inproceedings,2011.0,Proceedings of the 8th International Conference on Advances in Computer Entertainment Technology,An imaginary friend that connects with the user's emotions,False,False,False,False,False,False,N,,,
10.1016/j.wear.2019.05.001,article,2019.0,Wear,"Wear performance and characterisation of coatings for nuclear applications: WC-(W,Cr)2C-Ni and hard chromium plate",False,False,False,False,False,False,N,,,
10.1016/j.aeue.2020.153338,article,2020.0,AEU - International Journal of Electronics and Communications,A general emulator for fractional-order memristive elements with multiple pinched points and application,False,False,False,False,False,False,N,,,
10.1016/j.snb.2006.05.013,article,2007.0,Sensors and Actuators B: Chemical,Design and construction of a low cost single-supply embedded telemetry system for amperometric biosensor applications,False,False,False,False,False,False,N,,,
10.1016/j.jsv.2022.117290,article,2022.0,Journal of Sound and Vibration,Modelling a uniaxial inerter in a 2D or 3D environment: Implications of centripetal acceleration,False,False,False,False,False,False,N,,,
10.1109/TCAD.2023.3344523,article,2024.0,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,PATH: Evaluation of Boolean Logic Using Path-Based In-Memory Computing Systems,False,False,False,False,False,False,N,,,
10.1016/S0196-8904(00)00038-8,article,2000.0,Energy Conversion and Management,Constructal theory of economics structure generation in space and time,False,False,False,False,False,False,N,,,
