doi,type,year,source,title
10.1109/MeMeA.2015.7145208,inproceedings,2015.0,2015 IEEE International Symposium on Medical Measurements and Applications (MeMeA) Proceedings,A new ultrasound parameter for osteoporosis diagnosis: Clinical validation on normal- and under-weight women
10.1109/ICRA57147.2024.10610293,inproceedings,2024.0,2024 IEEE International Conference on Robotics and Automation (ICRA),SPOT: Point Cloud Based Stereo Visual Place Recognition for Similar and Opposing Viewpoints
10.1109/GLOCOM.2014.7037447,inproceedings,2014.0,2014 IEEE Global Communications Conference,Closed-form Cramér-Rao lower bounds for CFO and phase estimation from turbo-coded square-QAM-modulated signals
10.1109/ASE56229.2023.00068,inproceedings,2023.0,2023 38th IEEE/ACM International Conference on Automated Software Engineering (ASE),Vision-Based Widget Mapping for Test Migration Across Mobile Platforms: Are We There Yet?
10.1109/BigData62323.2024.10825737,inproceedings,2024.0,2024 IEEE International Conference on Big Data (BigData),SkipSNN: Efficiently Classifying Spike Trains with Event-attention
10.1109/ICAR.1997.620255,inproceedings,1997.0,1997 8th International Conference on Advanced Robotics. Proceedings. ICAR'97,Design rules for tolerance-insensitive and multi-purpose fixtures
10.23919/IFIPNetworking62109.2024.10619889,inproceedings,2024.0,2024 IFIP Networking Conference (IFIP Networking),Optimizing Virtual Payment Channel Establishment in the Face of On-Path Adversaries
10.1109/ICAIRC64177.2024.10899945,inproceedings,2024.0,"2024 4th International Conference on Artificial Intelligence, Robotics, and Communication (ICAIRC)",Potential-Intent Graph Collaborative Filtering
,inproceedings,2014.0,2014 ACM/IEEE International Workshop on System Level Interconnect Prediction (SLIP),Range-based dynamic routing of hierarchical on chip network traffic
10.1109/IJCNN.2019.8852441,inproceedings,2019.0,2019 International Joint Conference on Neural Networks (IJCNN),A Neural Field Model for Supervised and Unsupervised Learning of the MNIST Dataset
10.1109/DSIT60026.2023.00027,inproceedings,2023.0,2023 6th International Conference on Data Science and Information Technology (DSIT),Career Cocoons: Analyzing Occupational Mobility with Graph Embedding Model
10.1109/ICSPCS.2014.7021062,inproceedings,2014.0,2014 8th International Conference on Signal Processing and Communication Systems (ICSPCS),Capacity of band limited wavefields observed over finite spatial and temporal windows
10.1109/IPDPSW55747.2022.00106,inproceedings,2022.0,2022 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW),Benchmarking Quantum Processor Performance through Quantum Distance Metrics Over An Algorithm Suite
10.1109/CAE56623.2023.10086986,inproceedings,2023.0,2023 Argentine Conference on Electronics (CAE),Study of Feasibility of Image Compression with Wavelets over Hexagonal Pixel Arrays using a Custom Photodetector Integrated Circuit
10.1109/IJCNN52387.2021.9534282,inproceedings,2021.0,2021 International Joint Conference on Neural Networks (IJCNN),Multi-Scale Deep Nearest Neighbors
10.1109/FISECIGRE48012.2019.8985018,inproceedings,2019.0,2019 FISE-IEEE/CIGRE Conference - Living the energy Transition (FISE/CIGRE),A Theory and a Case Study on Regenerative Energy Compensation in Railway Systems
10.1109/TIT.1956.1056798,article,1956.0,IRE Transactions on Information Theory,The zero error capacity of a noisy channel
10.1109/58.68467,article,1991.0,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control",High-speed ultrasound volumetric imaging system. II. Parallel processing and image display
10.1109/ICCV.2013.47,inproceedings,2013.0,2013 IEEE International Conference on Computer Vision,Symbiotic Segmentation and Part Localization for Fine-Grained Categorization
10.1109/JOE.2002.804324,article,2002.0,IEEE Journal of Oceanic Engineering,Novel physical interpretations of K-distributed reverberation
10.1109/SCISISIS50064.2020.9322678,inproceedings,2020.0,2020 Joint 11th International Conference on Soft Computing and Intelligent Systems and 21st International Symposium on Advanced Intelligent Systems (SCIS-ISIS),Salient Feature Extraction in Japanese Metaphor Generation
10.1109/ICHCI54629.2021.00026,inproceedings,2021.0,2021 2nd International Conference on Intelligent Computing and Human-Computer Interaction (ICHCI),The Use of Analogical Reasoning in Similar Judicial Cases Retrieval System
10.1109/IWCIA47330.2019.8955041,inproceedings,2019.0,2019 IEEE 11th International Workshop on Computational Intelligence and Applications (IWCIA),Construction of a Corpus-Based Metaphor Generation Support System Built on Japanese Literature
10.1109/GlobalAISummit62156.2024.10947867,inproceedings,2024.0,2024 International Conference on Artificial Intelligence and Emerging Technology (Global AI Summit),Computational Metaphor Processing: A Review
10.1109/SCISISIS55246.2022.10001995,inproceedings,2022.0,2022 Joint 12th International Conference on Soft Computing and Intelligent Systems and 23rd International Symposium on Advanced Intelligent Systems (SCIS&ISIS),Construction of a Catchphrase Generator Applying Mechanism of Metaphor Generation
10.1109/SCISISIS55246.2022.10002047,inproceedings,2022.0,2022 Joint 12th International Conference on Soft Computing and Intelligent Systems and 23rd International Symposium on Advanced Intelligent Systems (SCIS&ISIS),On the role of shape features in metaphor generation for abstract images
10.1109/FSKD.2009.725,inproceedings,2009.0,2009 Sixth International Conference on Fuzzy Systems and Knowledge Discovery,Quantitative Evaluation of Oil and Gas Resources: A Geological Analogy Model Based on Delphi Method
10.1109/TASLP.2020.3040507,article,2021.0,"IEEE/ACM Transactions on Audio, Speech, and Language Processing",A Knowledge Graph Embedding Approach for Metaphor Processing
10.1109/ICCCS61882.2024.10603103,inproceedings,2024.0,2024 9th International Conference on Computer and Communication Systems (ICCCS),Enhancing Dialogue Generation Through Iterative Prompt with Difference Analogy Learning
10.1016/S0953-5438(00)00047-3,article,2000.0,Interacting with Computers,A framework for engineering metaphor at the user interface
10.1109/ACCESS.2024.3389071,article,2024.0,IEEE Access,Conceptual Metaphor Theory Guides GANs for Generating Metaphors and Interpretations
10.1109/ICSPS.2010.5555705,inproceedings,2010.0,2010 2nd International Conference on Signal Processing Systems,Artistic style generation by image analogy using ant algorithm based on the comprehensive area feathers
10.1109/ITME.2016.0099,inproceedings,2016.0,2016 8th International Conference on Information Technology in Medicine and Education (ITME),An Analogous Teaching Method for Computer Organization Course Design
10.1016/j.intcom.2007.04.003,article,2007.0,Interacting with Computers,Lightweight techniques for structural evaluation of animated metaphors
10.1109/TCIAIG.2013.2275165,article,2014.0,IEEE Transactions on Computational Intelligence and AI in Games,Shall I Compare Thee to Another Story?—An Empirical Study of Analogy-Based Story Generation
10.1109/ICIP.2008.4711695,inproceedings,2008.0,2008 15th IEEE International Conference on Image Processing,"Using a game to evaluate image retrieval, organization, and annotation"
10.1109/CIT.2017.29,inproceedings,2017.0,2017 IEEE International Conference on Computer and Information Technology (CIT),Fuzzy Analogy Based Effort Estimation: An Empirical Comparative Study
10.1162/desi_a_00781,article,2024.0,Design Issues,Revisiting Metaphor as an Analytical Tool for Design Research1
10.1109/ASYU62119.2024.10757157,inproceedings,2024.0,2024 Innovations in Intelligent Systems and Applications Conference (ASYU),Applying Weighted Graph Embeddings to Turkish Metaphor Detection
10.1109/CSC.2012.37,inproceedings,2012.0,2012 International Conference on Cloud and Service Computing,Chinese Analogy Search Considering Multi Relations
10.1109/IIAIAAI55812.2022.00040,inproceedings,2022.0,2022 12th International Congress on Advanced Applied Informatics (IIAI-AAI),Visual Metaphor Construction for Image and Description of Fashion Goods
10.1109/IIAI-AAI63651.2024.00032,inproceedings,2024.0,2024 16th IIAI International Congress on Advanced Applied Informatics (IIAI-AAI),Metaphor Detection with Additional Auxiliary Context
10.1109/ICEEI47359.2019.8988796,inproceedings,2019.0,2019 International Conference on Electrical Engineering and Informatics (ICEEI),Visualization of Codes and Code Smells with 3D Mushroom Farm Metaphor
10.1109/ICCKE57176.2022.9960082,inproceedings,2022.0,2022 12th International Conference on Computer and Knowledge Engineering (ICCKE),SAT Based Analogy Evaluation Framework For Persian Word Embeddings
10.1109/ETTandGRS.2008.342,inproceedings,2008.0,2008 International Workshop on Education Technology and Training & 2008 International Workshop on Geoscience and Remote Sensing,UXD and Analogy Based Design in TRIZ
10.1109/TAI.1999.809779,inproceedings,1999.0,Proceedings 11th International Conference on Tools with Artificial Intelligence,Two-sided hypotheses generation for abductive analogical reasoning
10.1109/ICCPS.2013.6893491,inproceedings,2013.0,2013 International Conference on Computational Problem-Solving (ICCP),An analogy-relevance feedback CBIR method using multiple features
10.1109/FITI52050.2020.9424888,inproceedings,2020.0,2020 From Innovation to Impact (FITI),Microfluidic Channel Network Analysis of a Lab-on-a-Chip Device Using Electrical Circuit Analogy
10.1109/ICGSEW.2015.19,inproceedings,2015.0,2015 IEEE 10th International Conference on Global Software Engineering Workshops,Analogy-Based Software Development Effort Estimation in Global Software Development
10.1109/DAS.2008.79,inproceedings,2008.0,2008 The Eighth IAPR International Workshop on Document Analysis Systems,A Study on Document Structure Recognition of Discharge Summaries for Analogous Case Search System
10.1109/ICoCS.2014.7060958,inproceedings,2014.0,2014 Second World Conference on Complex Systems (WCCS),A learning adaptation cases technique for Fuzzy Analogy-based software development effort estimation
10.1109/VISSOFT.2017.12,inproceedings,2017.0,2017 IEEE Working Conference on Software Visualization (VISSOFT),"GETAVIZ: Generating Structural, Behavioral, and Evolutionary Views of Software Systems for Empirical Evaluation"
10.1109/ICSESS.2017.8342851,inproceedings,2017.0,2017 8th IEEE International Conference on Software Engineering and Service Science (ICSESS),Utilizing cluster quality in hierarchical clustering for analogy-based software effort estimation
10.1109/ASWEC.2008.4483211,inproceedings,2008.0,19th Australian Conference on Software Engineering (aswec 2008),Experiments with Analogy-X for Software Cost Estimation
10.1109/MCG.2014.20,article,2014.0,IEEE Computer Graphics and Applications,3D Object Manipulation Using Virtual Handles with a Grabbing Metaphor
10.1109/ASEEZone1.2014.6820655,inproceedings,2014.0,Proceedings of the 2014 Zone 1 Conference of the American Society for Engineering Education,Random word retrieval for automatic story generation
10.1109/ICASSP43922.2022.9747559,inproceedings,2022.0,"ICASSP 2022 - 2022 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",Learning to Predict Speech in Silent Videos Via Audiovisual Analogy
10.1109/ACPEE51499.2021.9437048,inproceedings,2021.0,2021 6th Asia Conference on Power and Electrical Engineering (ACPEE),An Improved Thermal-electric Analogy Model for Evaluating Loading Capability of Oil-immersed Transformers
10.1109/IECON.2017.8216762,inproceedings,2017.0,IECON 2017 - 43rd Annual Conference of the IEEE Industrial Electronics Society,A single-stage isolated charging/discharging DC-AC converter with second harmonic current suppression in distributed generation systems
10.1109/ELEKTRO.2014.6848951,inproceedings,2014.0,2014 ELEKTRO,Analysis of nonsymetrical arterial branching using electromechanical analogy
10.1109/ISA.2011.5873362,inproceedings,2011.0,2011 3rd International Workshop on Intelligent Systems and Applications,Novel Chinese Calligraphy Style Generation Based on Curve Analogy
10.1109/IMITEC45504.2019.9015888,inproceedings,2019.0,2019 International Multidisciplinary Information Technology and Engineering Conference (IMITEC),A Metaphor-Based Approach for Introducing Programming Concepts
10.1109/SANER53432.2022.00109,inproceedings,2022.0,"2022 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)",Mining Software Information Sites to Recommend Cross-Language Analogical Libraries
10.1109/ASWEC.2009.32,inproceedings,2009.0,2009 Australian Software Engineering Conference,Software Development Cost Estimation Using Analogy: A Review
